45.116533	24.246936	29.043819
45.052089	24.366468	29.199969
44.987328	24.485828	29.356118
44.922251	24.605017	29.512268
44.856858	24.724032	29.668418
44.791150	24.842874	29.824567
44.725127	24.961541	29.980717
44.658789	25.080032	30.136866
44.592138	25.198348	30.293016
44.525173	25.316486	30.449165
44.457895	25.434446	30.605315
44.390305	25.552227	30.761465
44.322402	25.669829	30.917614
44.254188	25.787251	31.073764
44.185663	25.904491	31.229913
44.116828	26.021549	31.386063
44.047682	26.138424	31.542212
43.978226	26.255115	31.698362
43.908462	26.371622	31.854511
43.838389	26.487943	32.010661
43.768007	26.604078	32.166811
43.697318	26.720027	32.322960
43.626322	26.835787	32.479110
43.555020	26.951359	32.635259
43.483411	27.066741	32.791409
43.411496	27.181933	32.947558
43.339276	27.296934	33.103708
43.266752	27.411743	33.259858
43.193923	27.526359	33.416007
43.120791	27.640782	33.572157
43.047356	27.755011	33.728306
42.973618	27.869044	33.884456
42.899578	27.982882	34.040605
42.825236	28.096523	34.196755
42.750594	28.209966	34.352905
42.675651	28.323211	34.509054
42.600408	28.436257	34.665204
42.524865	28.549103	34.821353
42.449024	28.661749	34.977503
42.372884	28.774193	35.133652
42.296446	28.886435	35.289802
42.219711	28.998473	35.445951
42.142679	29.110308	35.602101
42.065351	29.221938	35.758251
41.987728	29.333363	35.914400
41.909809	29.444582	36.070550
41.831595	29.555593	36.226699
41.753088	29.666397	36.382849
41.674287	29.776992	36.538998
41.595193	29.887378	36.695148
41.515807	29.997554	36.851298
41.436129	30.107519	37.007447
41.356159	30.217273	37.163597
41.275899	30.326814	37.319746
41.195349	30.436141	37.475896
41.114509	30.545255	37.632045
41.033380	30.654154	37.788195
40.951963	30.762838	37.944345
40.870258	30.871305	38.100494
40.788265	30.979556	38.256644
40.705986	31.087589	38.412793
40.623421	31.195403	38.568943
40.540570	31.302998	38.725092
40.457434	31.410372	38.881242
40.374014	31.517526	39.037392
40.290310	31.624459	39.193541
40.206323	31.731169	39.349691
40.122053	31.837656	39.505840
40.037501	31.943919	39.661990
39.952668	32.049958	39.818139
39.867553	32.155772	39.974289
39.782159	32.261359	40.130438
39.696485	32.366720	40.286588
39.610532	32.471853	40.442738
39.524300	32.576758	40.598887
39.437791	32.681434	40.755037
39.351004	32.785880	40.911186
39.263941	32.890096	41.067336
39.176602	32.994080	41.223485
39.088987	33.097833	41.379635
39.001098	33.201353	41.535785
38.912934	33.304639	41.691934
38.824497	33.407692	41.848084
38.735787	33.510509	42.004233
38.646805	33.613091	42.160383
38.557551	33.715437	42.316532
38.468026	33.817546	42.472682
38.378231	33.919417	42.628832
38.288166	34.021050	42.784981
38.197832	34.122443	42.941131
38.107229	34.223597	43.097280
38.016358	34.324510	43.253430
37.925220	34.425181	43.409579
37.833816	34.525611	43.565729
37.742146	34.625798	43.721878
37.650210	34.725742	43.878028
37.558010	34.825442	44.034178
37.465545	34.924896	44.190327
37.372817	35.024106	44.346477
37.279827	35.123069	44.502626
37.186575	35.221785	44.658776
37.093061	35.320254	44.814925
36.999286	35.418474	44.971075
36.905251	35.516445	45.127225
36.810957	35.614167	45.283374
36.716404	35.711638	45.439524
36.621593	35.808859	45.595673
36.526525	35.905827	45.751823
36.431200	36.002544	45.907972
36.335619	36.099007	46.064122
36.239782	36.195216	46.220272
36.143690	36.291171	46.376421
36.047345	36.386871	46.532571
35.950746	36.482315	46.688720
35.853895	36.577503	46.844870
35.756791	36.672433	47.001019
35.659436	36.767106	47.157169
35.561830	36.861520	47.313319
35.463975	36.955676	47.469468
35.365870	37.049571	47.625618
35.267516	37.143206	47.781767
35.168915	37.236580	47.937917
35.070066	37.329692	48.094066
34.970971	37.422542	48.250216
34.871630	37.515128	48.406365
34.772044	37.607451	48.562515
34.672214	37.699510	48.718665
34.572140	37.791304	48.874814
34.471822	37.882832	49.030964
34.371263	37.974093	49.187113
34.270462	38.065088	49.343263
34.169420	38.155815	49.499412
34.068137	38.246274	49.655562
33.966616	38.336464	49.811712
33.864855	38.426385	49.967861
33.762857	38.516035	50.124011
33.660621	38.605415	50.280160
33.558148	38.694523	50.436310
33.455440	38.783360	50.592459
33.352496	38.871924	50.748609
33.249318	38.960214	50.904759
33.145907	39.048231	51.060908
33.042262	39.135973	51.217058
32.938385	39.223440	51.373207
32.834277	39.310631	51.529357
32.729937	39.397547	51.685506
32.625368	39.484185	51.841656
32.520569	39.570545	51.997805
32.415542	39.656628	52.153955
32.310287	39.742431	52.310105
32.204804	39.827956	52.466254
32.099096	39.913200	52.622404
31.993161	39.998164	52.778553
31.887002	40.082846	52.934703
31.780619	40.167247	53.090852
31.674012	40.251365	53.247002
31.567183	40.335201	53.403152
31.460131	40.418753	53.559301
31.352859	40.502021	53.715451
31.245366	40.585004	53.871600
31.137654	40.667702	54.027750
31.029722	40.750114	54.183899
30.921573	40.832240	54.340049
30.813206	40.914078	54.496199
30.704623	40.995629	54.652348
30.595823	41.076892	54.808498
30.486809	41.157866	54.964647
30.377581	41.238551	55.120797
30.268138	41.318946	55.276946
30.158484	41.399050	55.433096
30.048617	41.478863	55.589246
29.938538	41.558385	55.745395
29.828250	41.637615	55.901545
29.717752	41.716552	56.057694
29.607045	41.795196	56.213844
29.496129	41.873546	56.369993
29.385007	41.951601	56.526143
29.273677	42.029362	56.682292
29.162143	42.106827	56.838442
29.050403	42.183997	56.994592
28.938458	42.260869	57.150741
28.826311	42.337445	57.306891
28.713961	42.413723	57.463040
28.601409	42.489703	57.619190
28.488656	42.565385	57.775339
28.375702	42.640767	57.931489
28.262550	42.715849	58.087639
28.149198	42.790631	58.243788
28.035649	42.865112	58.399938
27.921902	42.939292	58.556087
27.807960	43.013171	58.712237
27.693822	43.086746	58.868386
27.579489	43.160019	59.024536
27.464962	43.232989	59.180686
27.350242	43.305654	59.336835
27.235330	43.378016	59.492985
27.120227	43.450072	59.649134
27.004933	43.521823	59.805284
26.889449	43.593268	59.961433
26.773776	43.664406	60.117583
26.657915	43.735238	60.273732
26.541866	43.805762	60.429882
26.425631	43.875978	60.586032
26.309210	43.945886	60.742181
26.192605	44.015485	60.898331
26.075815	44.084775	61.054480
25.958841	44.153754	61.210630
25.841686	44.222423	61.366779
25.724348	44.290782	61.522929
25.606830	44.358829	61.679079
25.489132	44.426564	61.835228
25.371255	44.493987	61.991378
25.253199	44.561097	62.147527
25.134966	44.627894	62.303677
25.016556	44.694377	62.459826
24.897970	44.760547	62.615976
24.779210	44.826401	62.772126
24.660275	44.891940	62.928275
24.541167	44.957164	63.084425
24.421886	45.022072	63.240574
24.302433	45.086663	63.396724
24.182810	45.150937	63.552873
24.063017	45.214894	63.709023
23.943055	45.278534	63.865172
23.822924	45.341854	64.021322
23.702626	45.404857	64.177472
23.582161	45.467540	64.333621
23.461530	45.529903	64.489771
23.340735	45.591946	64.645920
23.219775	45.653669	64.802070
23.098653	45.715071	64.958219
22.977368	45.776151	65.114369
22.855921	45.836910	65.270519
22.734314	45.897347	65.426668
22.612546	45.957461	65.582818
22.490620	46.017252	65.738967
22.368536	46.076719	65.895117
22.246295	46.135863	66.051266
22.123897	46.194682	66.207416
22.001344	46.253176	66.363566
21.878636	46.311346	66.519715
21.755774	46.369190	66.675865
21.632760	46.426708	66.832014
21.509593	46.483899	66.988164
21.386275	46.540764	67.144313
21.262807	46.597302	67.300463
21.139189	46.653512	67.456613
21.015423	46.709394	67.612762
20.891509	46.764948	67.768912
20.767448	46.820173	67.925061
20.643241	46.875069	68.081211
20.518889	46.929635	68.237360
20.394393	46.983872	68.393510
20.269753	47.037778	68.549659
20.144971	47.091354	68.705809
20.020047	47.144599	68.861959
19.894983	47.197512	69.018108
19.769779	47.250093	69.174258
19.644435	47.302343	69.330407
19.518954	47.354259	69.486557
19.393336	47.405843	69.642706
19.267581	47.457094	69.798856
19.141691	47.508011	69.955006
19.015666	47.558595	70.111155
18.889507	47.608843	70.267305
18.763216	47.658758	70.423454
18.636793	47.708337	70.579604
18.510239	47.757581	70.735753
18.383554	47.806489	70.891903
18.256741	47.855061	71.048053
18.129799	47.903297	71.204202
18.002730	47.951196	71.360352
17.875534	47.998758	71.516501
17.748212	48.045982	71.672651
17.620766	48.092869	71.828800
17.493196	48.139418	71.984950
17.365503	48.185628	72.141099
17.237688	48.231500	72.297249
17.109752	48.277032	72.453399
16.981695	48.322226	72.609548
16.853519	48.367079	72.765698
16.725225	48.411593	72.921847
16.596813	48.455766	73.077997
16.468284	48.499599	73.234146
16.339640	48.543091	73.390296
16.210880	48.586241	73.546446
16.082007	48.629050	73.702595
15.953021	48.671517	73.858745
15.823923	48.713642	74.014894
15.694713	48.755425	74.171044
15.565393	48.796865	74.327193
15.435964	48.837962	74.483343
15.306426	48.878715	74.639493
15.176780	48.919125	74.795642
15.047028	48.959191	74.951792
14.917170	48.998913	75.107941
14.787207	49.038291	75.264091
14.657141	49.077324	75.420240
14.526971	49.116011	75.576390
14.396699	49.154354	75.732540
14.266326	49.192351	75.888689
14.135853	49.230002	76.044839
14.005280	49.267308	76.200988
13.874609	49.304267	76.357138
13.743840	49.340879	76.513287
13.612975	49.377144	76.669437
13.482014	49.413063	76.825586
13.350958	49.448634	76.981736
13.219808	49.483857	77.137886
13.088566	49.518733	77.294035
12.957231	49.553260	77.450185
12.825806	49.587440	77.606334
12.694290	49.621270	77.762484
12.562685	49.654752	77.918633
12.430991	49.687885	78.074783
12.299211	49.720669	78.230933
12.167344	49.753103	78.387082
12.035391	49.785187	78.543232
11.903354	49.816921	78.699381
11.771233	49.848305	78.855531
11.639029	49.879339	79.011680
11.506743	49.910022	79.167830
11.374377	49.940355	79.323980
11.241931	49.970336	79.480129
11.109405	49.999966	79.636279
10.976802	50.029244	79.792428
10.844121	50.058171	79.948578
10.711364	50.086746	80.104727
10.578532	50.114969	80.260877
10.445626	50.142840	80.417026
10.312646	50.170358	80.573176
10.179593	50.197523	80.729326
10.046469	50.224336	80.885475
9.913275	50.250796	81.041625
9.780010	50.276902	81.197774
9.646677	50.302655	81.353924
9.513276	50.328054	81.510073
9.379809	50.353100	81.666223
9.246275	50.377791	81.822373
9.112676	50.402129	81.978522
8.979014	50.426112	82.134672
8.845288	50.449741	82.290821
8.711500	50.473015	82.446971
8.577650	50.495934	82.603120
8.443741	50.518499	82.759270
8.309772	50.540708	82.915420
8.175745	50.562562	83.071569
8.041660	50.584060	83.227719
7.907519	50.605203	83.383868
7.773322	50.625991	83.540018
7.639070	50.646422	83.696167
7.504765	50.666497	83.852317
7.370407	50.686217	84.008467
7.235997	50.705580	84.164616
7.101537	50.724586	84.320766
6.967026	50.743236	84.476915
6.832466	50.761529	84.633065
6.697859	50.779466	84.789214
6.563204	50.797045	84.945364
6.428503	50.814268	85.101513
6.293757	50.831133	85.257663
6.158967	50.847641	85.413813
6.024134	50.863791	85.569962
5.889258	50.879584	85.726112
5.754341	50.895020	85.882261
5.619383	50.910097	86.038411
5.484386	50.924817	86.194560
5.349350	50.939179	86.350710
5.214277	50.953182	86.506860
5.079167	50.966828	86.663009
4.944021	50.980115	86.819159
4.808840	50.993044	86.975308
4.673626	51.005614	87.131458
4.538379	51.017826	87.287607
4.403100	51.029679	87.443757
4.267790	51.041174	87.599907
4.132450	51.052310	87.756056
3.997081	51.063087	87.912206
3.861684	51.073504	88.068355
3.726260	51.083563	88.224505
3.590809	51.093263	88.380654
3.455333	51.102604	88.536804
3.319833	51.111585	88.692953
3.184310	51.120208	88.849103
3.048764	51.128471	89.005253
2.913197	51.136374	89.161402
2.777610	51.143918	89.317552
2.642002	51.151102	89.473701
2.506377	51.157927	89.629851
2.370733	51.164393	89.786000
2.235073	51.170498	89.942150
2.099398	51.176244	90.098300
1.963707	51.181631	90.254449
1.828003	51.186657	90.410599
1.692286	51.191324	90.566748
1.556557	51.195631	90.722898
1.420817	51.199578	90.879047
1.285067	51.203165	91.035197
1.149308	51.206392	91.191347
1.013541	51.209259	91.347496
0.877767	51.211766	91.503646
0.741986	51.213913	91.659795
0.606201	51.215701	91.815945
0.470411	51.217128	91.972094
0.334618	51.218195	92.128244
0.198822	51.218902	92.284394
